Time, Ch01, Ch02, Ch03, Ch04, Ch05
7.14,-33007.6484375,-1.1782989501953125,1.3883883953094482,1.9664542675018311,1.8811178207397461
7.144,-32523.494140625,-0.99536210298538208,0.99074572324752808,1.9062296152114868,1.8811178207397461
7.148,-32398.25,-0.7909587025642395,0.62561559677124023,1.8272613286972046,1.8811178207397461
7.152,-32899.23828125,-0.56911200284957886,0.32388848066329956,1.7348133325576782,1.8811178207397461
7.156,-33099.1484375,-0.33423343300819397,0.11171197891235352,1.635310173034668,1.635310173034668
7.16,-32595.73046875,-0.090949758887290955,0.0082718580961227417,1.5357494354248047,1.635310173034668
7.164,-32382.703125,0.15593023598194122,0.024314235895872116,1.4430698156356812,1.635310173034668
7.168,-32755.828125,0.40144142508506775,0.16115522384643555,1.3635339736938477,1.635310173034668
7.172,-33181.8359375,0.6407012939453125,0.41049814224243164,1.3022075891494751,1.635310173034668
7.176,-32679.75,0.86902046203613281,0.75519657135009766,1.2625652551651001,1.635310173034668
7.18,-32377.462890625,1.0817575454711914,1.1701993942260742,1.2462224960327148,1.635310173034668
7.184,-32639.71875,1.2744102478027344,1.6241214275360107,1.2528387308120728,1.635310173034668
7.188,-33209.78125,1.4429633617401123,2.0821433067321777,1.2802236080169678,1.3809964656829834
7.192,-32756.140625,1.583987832069397,2.5090174674987793,1.3246030807495117,1.3809964656829834
7.196,-32393.38671875,1.6945722103118896,2.8715751171112061,1.3809964656829834,1.3809964656829834
7.2,-32557.05859375,1.7724502086639404,3.1415798664093018,1.4437001943588257,1.3809964656829834
7.204,-33186.51171875,1.8161081075668335,3.2982490062713623,1.5068174600601196,1.3809964656829834
7.208,-32839.51953125,1.8247137069702148,3.3295798301696777,1.5647706985473633,1.3809964656829834
7.212,-32435.802734375,1.7981555461883545,3.2333633899688721,1.6127668619155884,1.3809964656829834
7.216,-32490.015625,1.7371575832366943,3.017716646194458,1.6471700668334961,1.3809964656829834
7.22,-33134.2734375,1.6431331634521484,2.6998863220214844,1.6657485961914062,1.3809964656829834
7.224,-32931.46875,1.5179758071899414,2.3042502403259277,1.6677831411361694,1.3809964656829834
7.228,-32492.759765625,1.3641411066055298,1.8608808517456055,1.6540470123291016,1.3809964656829834
7.232,-32441.546875,1.1847352981567383,1.4035975933074951,1.6266571283340454,1.3809964656829834
7.236,-33037.14453125,0.98331344127655029,0.96690529584884644,1.5888166427612305,1.5888166427612305
7.24,-33024.95703125,0.76373559236526489,0.58329200744628906,1.5444984436035156,1.5888166427612305
7.244,-32557.275390625,0.53027850389480591,0.28119531273841858,1.4980735778808594,1.5888166427612305
7.248,-32417.46484375,0.2875942587852478,0.082710467278957367,1.4539127349853516,1.5888166427612305
7.252,-32906.6796875,0.040451150387525558,0.0016362955793738365,1.4160137176513672,1.5888166427612305
7.256,-33118.63671875,-0.20632278919219971,0.042569093406200409,1.3876813650131226,1.5888166427612305
7.26,-32630.400390625,-0.447774738073349,0.20050223171710968,1.3712670803070068,1.5888166427612305
7.264,-32398.181640625,-0.67901915311813354,0.46106705069541931,1.3680026531219482,1.5888166427612305
7.268,-32750.275390625,-0.89539420604705811,0.80173081159591675,1.3779395818710327,1.431949257850647
7.272,-33207.11328125,-1.0923116207122803,1.1931445598602295,1.3999725580215454,1.431949257850647
7.276,-32702.521484375,-1.265328049659729,1.6010549068450928,1.431949257850647,1.431949257850647
7.28,-32387.85546875,-1.4105609655380249,1.9896821975708008,1.470878005027771,1.431949257850647
7.284,-32636.740234375,-1.5247716903686523,2.3249289989471436,1.5131973028182983,1.431949257850647
7.288,-33234.14453125,-1.6051784753799438,2.5765979290008545,1.5550763607025146,1.431949257850647
7.292,-32777.16796875,-1.6496251821517944,2.7212631702423096,1.5927464962005615,1.431949257850647
7.296,-32408.552734375,-1.656887412071228,2.7452762126922607,1.6228326559066772,1.431949257850647
7.3,-32555.322265625,-1.6266361474990845,2.6459453105926514,1.6426448822021484,1.431949257850647
7.304,-33203.48828125,-1.5593925714492798,2.4317049980163574,1.6504083871841431,1.431949257850647
7.308,-32852.19921875,-1.4566713571548462,2.1218917369842529,1.6454166173934937,1.431949257850647
7.312,-32437.255859375,-1.3208917379379272,1.7447551488876343,1.628082275390625,1.431949257850647
7.316,-32486.583984375,-1.1550998687744141,1.3342558145523071,1.5998878479003906,1.5998878479003906
7.32,-33140.0625,-0.96302223205566406,0.92741185426712036,1.563258171081543,1.5998878479003906
7.324,-32941.4609375,-0.74925601482391357,0.56138455867767334,1.521354079246521,1.5998878479003906
7.328,-32488.849609375,-0.51906758546829224,0.26943111419677734,1.4778003692626953,1.5998878479003906
7.332,-32447.509765625,-0.27809137105941772,0.077334806323051453,1.4363791942596436,1.5998878479003906
7.336,-33028.8671875,-0.032384414225816727,0.0010487502440810204,1.4006932973861694,1.5998878479003906
7.34,-33028.10546875,0.21159049868583679,0.044770538806915283,1.3738210201263428,1.5998878479003906
7.344,-32548.384765625,0.44738626480102539,0.20015446841716766,1.3580090999603271,1.5998878479003906
7.348,-32414.19921875,0.66887128353118896,0.44738879799842834,1.3544445037841797,1.5998878479003906
7.352,-32883.98046875,0.87021386623382568,0.75727212429046631,1.363112211227417,1.3827632665634155
7.356,-33115.17578125,1.0460678339004517,1.0942579507827759,1.3827632665634155,1.3827632665634155
7.36,-32617.71484375,1.1919161081314087,1.4206638336181641,1.4110110998153687,1.3827632665634155
7.364,-32391.646484375,1.3040918111801147,1.7006555795669556,1.444537878036499,1.3827632665634155
7.368,-32730.890625,1.3797374963760376,1.9036756753921509,1.4793882369995117,1.3827632665634155
7.372,-33196.375,1.4170719385147095,2.0080928802490234,1.5113401412963867,1.3827632665634155
7.376,-32694.984375,1.4154649972915649,2.0035412311553955,1.5363070964813232,1.3827632665634155
7.38,-32389.953125,1.3751150369644165,1.8909413814544678,1.5507218837738037,1.3827632665634155
7.384,-32620.697265625,1.2969604730606079,1.682106614112854,1.5518815517425537,1.3827632665634155
7.388,-33209.25,1.1829020977020264,1.3992574214935303,1.5382238626480103,1.3827632665634155
7.392,-32768.63671875,1.0357812643051147,1.0728429555892944,1.50950026512146,1.3827632665634155
7.396,-32398.681640625,0.85917794704437256,0.73818671703338623,1.4668327569961548,1.4668327569961548
7.4,-32532.07421875,0.65741920471191406,0.43220004439353943,1.4126451015472412,1.4668327569961548
7.404,-33175.875,0.43556174635887146,0.18971402943134308,1.3504743576049805,1.4668327569961548
7.408,-32852.32421875,0.19913356006145477,0.03965417668223381,1.2846759557723999,1.4668327569961548
7.412,-32425.16796875,-0.0460243821144104,0.0021182440686970949,1.2200508117675781,1.4668327569961548
7.416,-32470.109375,-0.29374712705612183,0.086287364363670349,1.1614223718643188,1.4668327569961548
7.42,-33107.55078125,-0.53776967525482178,0.2891961932182312,1.113208532333374,1.4668327569961548
7.424,-32934.45703125,-0.77209442853927612,0.59612977504730225,1.0790460109710693,1.4668327569961548
7.428,-32473.49609375,-0.99104154109954834,0.98216331005096436,1.061471700668335,1.4668327569961548
7.432,-32422.880859375,-1.1891927719116211,1.4141794443130493,1.0616834163665771,1.4668327569961548
7.436,-32999.8984375,-1.3616453409194946,1.8540780544281006,1.0794267654418945,1.0794267654418945
7.44,-33026.4375,-1.5042852163314819,2.2628741264343262,1.1130186319351196,1.0794267654418945
7.444,-32536.29296875,-1.6137616634368896,2.6042265892028809,1.1594791412353516,1.0794267654418945
7.448,-32391.744140625,-1.6874901056289673,2.8476231098175049,1.2147773504257202,1.0794267654418945
7.452,-32868.08203125,-1.7238146066665649,2.9715366363525391,1.2741754055023193,1.0794267654418945
7.456,-33111.90625,-1.7220233678817749,2.9653644561767578,1.3326314687728882,1.0794267654418945
7.46,-32611.041015625,-1.6822519302368164,2.8299713134765625,1.3852205276489258,1.0794267654418945
7.464,-32377.865234375,-1.6055610179901123,2.5778262615203857,1.4275557994842529,1.0794267654418945
7.468,-32723.09375,-1.4939590692520142,2.2319138050079346,1.4561595916748047,1.0794267654418945
7.472,-33187.6796875,-1.3501542806625366,1.8229166269302368,1.4687551259994507,1.0794267654418945
7.476,-32689.453125,-1.1774508953094482,1.3863904476165771,1.4644616842269897,1.4644616842269897
7.48,-32372.90625,-0.97989052534103394,0.96018540859222412,1.4438718557357788,1.4644616842269897
7.484,-32613.806640625,-0.76211673021316528,0.58082187175750732,1.4089896678924561,1.4644616842269897
7.488,-33202.5546875,-0.52901428937911987,0.2798561155796051,1.3630548715591431,1.4644616842269897
7.492,-32763.29296875,-0.28560680150985718,0.081571243703365326,1.3102607727050781,1.4644616842269897
7.496,-32391.193359375,-0.037048351019620895,0.0013725801836699247,1.2553828954696655,1.4644616842269897
7.5,-32532.146484375,0.21159939467906952,0.044774305075407028,1.2033593654632568,1.4644616842269897
7.504,-33168.26953125,0.45552104711532593,0.2074994295835495,1.1588752269744873,1.4644616842269897
7.508,-32846.86328125,0.690113365650177,0.47625645995140076,1.1259626150131226,1.4644616842269897
7.512,-32429.88671875,0.91111218929290771,0.83012551069259644,1.1076701879501343,1.1058412790298462
7.516,-32467.19921875,1.1148145198822021,1.2428115606307983,1.1058412790298462,1.1058412790298462
7.52,-33098.6484375,1.2980266809463501,1.6848732233047485,1.1209903955459595,1.1058412790298462
7.524,-32929.5625,1.4579553604125977,2.1256339550018311,1.1522754430770874,1.1058412790298462
7.528,-32486.296875,1.5923936367034912,2.5357177257537842,1.1976010799407959,1.1058412790298462
7.532,-32416.203125,1.699867844581604,2.8895506858825684,1.2538455724716187,1.1058412790298462
7.536,-32991.03125,1.7794708013534546,3.1665165424346924,1.3171546459197998,1.1058412790298462
7.54,-33013.9609375,1.8307794332504272,3.3517532348632812,1.3832944631576538,1.1058412790298462
7.544,-32545.94921875,1.8540245294570923,3.4374072551727295,1.4480396509170532,1.1058412790298462
7.548,-32386.58984375,1.8500792980194092,3.4227936267852783,1.5075477361679077,1.1058412790298462
7.552,-32853.01171875,1.8202400207519531,3.3132736682891846,1.558667778968811,1.1058412790298462
7.556,-33112.45703125,1.7661874294281006,3.1194183826446533,1.5991706848144531,1.5991706848144531
7.56,-32618.978515625,1.6899713277816772,2.8560028076171875,1.6278775930404663,1.5991706848144531
7.564,-32370.259765625,1.5937430858612061,2.5400173664093018,1.6446647644042969,1.5991706848144531
7.568,-32704.119140625,1.4796524047851562,2.1893711090087891,1.6503788232803345,1.5991706848144531
7.572,-33193.51953125,1.3500547409057617,1.8226478099822998,1.6466699838638306,1.5991706848144531
7.576,-32695.177734375,1.207424521446228,1.4578739404678345,1.6357564926147461,1.5991706848144531
7.58,-32367.96875,1.0539567470550537,1.1108249425888062,1.6201541423797607,1.5991706848144531
7.584,-32597.306640625,0.8915746808052063,0.79490548372268677,1.6024100780487061,1.5991706848144531
7.588,-33202.26953125,0.72221392393112183,0.52159297466278076,1.5848567485809326,1.5991706848144531
7.592,-32765.69921875,0.54777610301971436,0.30005869269371033,1.5694011449813843,1.5991706848144531
7.596,-32388.30859375,0.36998239159584045,0.13688695430755615,1.5573753118515015,1.5573753118515015
7.6,-32513.12109375,0.19050471484661102,0.036292046308517456,1.5494571924209595,1.5573753118515015
7.604,-33162.4296875,0.011035976000130177,0.00012179276382084936,1.5456651449203491,1.5573753118515015
7.608,-32844.59375,-0.16684839129447937,0.027838388457894325,1.5454288721084595,1.5573753118515015
7.612,-32421.759765625,-0.34162816405296326,0.11670980602502823,1.5477206707000732,1.5573753118515015
7.616,-32446.625,-0.51164025068283081,0.26177573204040527,1.5512304306030273,1.5573753118515015
7.62,-33093.55078125,-0.6752009391784668,0.45589631795883179,1.5545644760131836,1.5573753118515015
7.624,-32929.8046875,-0.83084601163864136,0.69030511379241943,1.5564479827880859,1.5573753118515015
7.628,-32471.447265625,-0.97721737623214722,0.95495384931564331,1.5559037923812866,1.5573753118515015
7.632,-32410.865234375,-1.1128959655761719,1.2385374307632446,1.5523908138275146,1.5573753118515015
7.636,-32979.0625,-1.2365989685058594,1.5291770696640015,1.5458930730819702,1.5458930730819702
7.64,-33020.5234375,-1.3473390340805054,1.8153225183486938,1.5369418859481812,1.5458930730819702
7.644,-32540.32421875,-1.4442449808120728,2.085843563079834,1.5265741348266602,1.5458930730819702
7.648,-32393.244140625,-1.5265182256698608,2.3302581310272217,1.5162267684936523,1.5458930730819702
7.652,-32837.8671875,-1.593650221824646,2.5397212505340576,1.507590651512146,1.5458930730819702
7.656,-33117.0546875,-1.6453996896743774,2.7073402404785156,1.5024299621582031,1.5458930730819702
7.66,-32614.49609375,-1.6816085577011108,2.8278076648712158,1.5023868083953857,1.5458930730819702
7.664,-32381.55859375,-1.7022979259490967,2.8978183269500732,1.5087867975234985,1.5458930730819702
7.668,-32695.177734375,-1.707746148109436,2.9163966178894043,1.5224761962890625,1.5720220804214478
7.672,-33195.26171875,-1.6982511281967163,2.8840568065643311,1.5436990261077881,1.5720220804214478
7.676,-32698.681640625,-1.674077033996582,2.8025336265563965,1.5720220804214478,1.5720220804214478
7.68,-32382.87109375,-1.6357237100601196,2.6755919456481934,1.6063302755355835,1.5720220804214478
7.684,-32592.396484375,-1.5839040279388428,2.5087521076202393,1.6448886394500732,1.5720220804214478
7.688,-33192.92578125,-1.5192273855209351,2.308051586151123,1.6854528188705444,1.5720220804214478
7.692,-32776.14453125,-1.4421132802963257,2.0796904563903809,1.7254149913787842,1.5720220804214478
7.696,-32398.083984375,-1.3528693914413452,1.8302555084228516,1.7619928121566772,1.5720220804214478
7.7,-32509.44921875,-1.2516040802001953,1.5665128231048584,1.792427659034729,1.5720220804214478
7.704,-33159.44921875,-1.1382055282592773,1.2955118417739868,1.81418776512146,1.5720220804214478
7.708,-32861.09375,-1.0125281810760498,1.0252132415771484,1.8251667022705078,1.5720220804214478
7.712,-32431.369140625,-0.87444162368774414,0.76464813947677612,1.823857307434082,1.5720220804214478
7.716,-32449.322265625,-0.72372233867645264,0.52377402782440186,1.8094766139984131,1.8094766139984131
7.72,-33084.63671875,-0.5601881742477417,0.31381076574325562,1.7820552587509155,1.8094766139984131
7.724,-32951.8125,-0.38397097587585449,0.14743371307849884,1.7424913644790649,1.8094766139984131
7.728,-32480.912109375,-0.19551177322864532,0.038224857300519943,1.6925414800643921,1.8094766139984131
7.732,-32408.931640625,0.0045361630618572235,2.0576777387759648e-05,1.6347509622573853,1.8094766139984131
7.736,-32973.7421875,0.21514125168323517,0.046285759657621384,1.5723463296890259,1.8094766139984131
7.74,-33042.67578125,0.43472474813461304,0.18898558616638184,1.5090910196304321,1.8094766139984131
7.744,-32548.62109375,0.66123950481414795,0.43723767995834351,1.4490875005722046,1.8094766139984131
7.748,-32388.59375,0.89219731092453003,0.79601603746414185,1.3965518474578857,1.3298982381820679
7.752,-32837.5859375,1.1245524883270264,1.2646182775497437,1.3555787801742554,1.3298982381820679
7.756,-33131.5546875,1.3547627925872803,1.8353822231292725,1.3298982381820679,1.3298982381820679
7.76,-32625.130859375,1.5789420604705811,2.4930579662322998,1.3226392269134521,1.3298982381820679
7.764,-32375.765625,1.7928390502929688,3.2142715454101562,1.3361241817474365,1.3298982381820679
7.768,-32698.490234375,1.9918960332870483,3.9676494598388672,1.3716897964477539,1.3298982381820679
7.772,-33199.09375,2.1715576648712158,4.7156624794006348,1.4295501708984375,1.3298982381820679
7.776,-32707.07421875,2.3273971080780029,5.4167771339416504,1.5087283849716187,1.3298982381820679
7.78,-32375.43359375,2.4550197124481201,6.0271215438842773,1.6070541143417358,1.3298982381820679
7.784,-32599.025390625,2.5502307415008545,6.5036764144897461,1.7212295532226562,1.3298982381820679
7.788,-33200.40625,2.6093757152557373,6.8088417053222656,1.8469743728637695,1.3298982381820679
7.792,-32781.51171875,2.6294436454772949,6.9139738082885742,1.979252815246582,1.3298982381820679
7.796,-32398.490234375,2.6081371307373047,6.8023786544799805,2.112562894821167,2.112562894821167
7.8,-32521.796875,2.5440826416015625,6.4723563194274902,2.2412841320037842,2.112562894821167
7.804,-33162.1171875,2.4368681907653809,5.938326358795166,2.3600478172302246,2.112562894821167
7.808,-32862.26171875,2.2869255542755127,5.2300286293029785,2.4640917778015137,2.112562894821167
